,Country Code,Year,GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Central government debt, total (% of GDP)","Population, total","Population, female (% of total population)","Inflation, consumer prices (annual %)",Real interest rate (%),Deposit interest rate (%),Lending interest rate (%),Country Name,Country,Continent
203,ECU,1962,1518207703.8901634,4.919146941650368,310.44494167483674,1.9388010504772524,0.0,4890425.0,50.0567537586202,2.87088531460987,0.0,0.0,0.0,Ecuador,Ecuador,South America
205,ESP,1962,16138545209.245983,9.953438103017945,520.2061313800051,8.946470289787186,0.0,31023366.0,51.3830776974446,5.70647719271309,0.0,0.0,0.0,Spain,Spain,Europe
206,FIN,1962,6340580854.390729,2.981945536103254,1411.7023981804352,2.284048566637537,0.0,4491443.0,51.7780040479305,4.38398278172668,0.0,0.0,0.0,Finland,Finland,Europe
207,FJI,1962,122906434.95781387,3.6061021458595235,287.3693518928533,0.417942568727085,0.0,427695.0,48.5226621774863,0.0,0.0,0.0,0.0,Fiji,Fiji,Oceania
208,FRA,1962,75607529809.92879,6.843469985235856,1585.7353113018778,5.682369055594222,0.0,47679792.0,51.4174478846864,5.33128007065639,0.0,0.0,0.0,France,France,Europe
209,GAB,1962,182796536.26602525,7.4492115968867125,347.68453738064807,6.136123756356753,0.0,525754.0,51.036035864682,0.0,0.0,0.0,0.0,Gabon,Gabon,Africa
210,GBR,1962,81247564156.8246,1.1029096492187023,1525.775852710321,0.24851886345066987,0.0,53250000.0,51.6374305401869,4.19649888238551,0.0,2.79166666666667,0.0,United Kingdom,United Kingdom,Europe
211,GHA,1962,1390140845.0704224,4.109158606257736,190.92215190458134,1.6475087729434676,0.0,7281192.0,49.1418026059469,0.0,0.0,0.0,0.0,Ghana,Ghana,Africa
212,GRC,1962,5213047711.427045,0.36481053821671594,617.0577576905188,-0.23136232861109818,0.0,8448233.0,51.2192117721924,-0.475428291049914,0.0,0.0,0.0,Greece,Greece,Europe
213,GTM,1962,1143600000.0,3.5365012628486596,261.1791338061172,0.540717685595709,0.0,4378604.0,48.8808468401559,2.05255023209699,0.0,0.0,0.0,Guatemala,Guatemala,North America
214,GUY,1962,194949512.62621844,1.1049258095544303,322.31957023875754,-1.6091119090289254,0.0,604833.0,50.1217691495008,0.0,0.0,0.0,0.0,Guyana,Guyana,South America
217,HND,1962,387750000.0,5.764846040544896,176.02165191156564,2.743602371219893,0.0,2202854.0,49.8865108627263,1.09215017084013,0.0,0.0,0.0,Honduras,Honduras,North America
219,HTI,1962,281896799.77448255,7.887575893855654,69.61267349642884,5.900869241780498,0.0,4049504.0,51.2820829415158,-0.554904259869512,0.0,0.0,0.0,Haiti,Haiti,North America
225,IND,1962,42161481858.08186,2.931127735483628,90.27686892889051,0.5789720210138967,0.0,467024193.0,48.3697280324833,3.63221497106976,0.0,0.0,0.0,India,India,Asia
226,IRL,1962,2260349684.086246,0.0,797.0062883539592,0.0,0.0,2836050.0,49.7726502781484,4.26372712149083,0.0,0.0,0.0,Ireland,Ireland,Europe
228,IRQ,1962,1954399498.2402008,0.0,261.21937758562353,0.0,0.0,7481832.0,50.5795238385465,1.29236216541521,0.0,0.0,0.0,Iraq,Iraq,Asia
229,ISL,1962,284916516.15953743,8.31371274423529,1562.2307304583746,6.324752321484482,0.0,182378.0,49.4449469615986,11.016292445577,0.0,0.0,0.0,Iceland,Iceland,Europe
230,ISR,1962,2510000000.0,10.15611715765661,1094.6358482337548,4.967778451582944,0.0,2293000.0,49.6545101206278,9.40819406826558,0.0,0.0,0.0,Israel,Israel,Asia
231,ITA,1962,50383891898.99112,6.203650457871461,990.26015216342,5.487477769839316,0.0,50879450.0,51.5216414257376,4.69114360740471,0.0,0.0,0.0,Italy,Italy,Europe
232,JAM,1962,777727688.9089245,0.0,461.8990990460787,0.0,0.0,1683761.0,52.3263099691702,1.40750670241323,0.0,0.0,0.0,Jamaica,Jamaica,North America
233,JPN,1962,60723018683.73333,8.908972995580669,639.6407854353421,7.901714420689743,0.0,94933000.0,50.8719953881192,6.8354403481973,0.0,6.24984615384615,0.0,Japan,Japan,Asia
234,KEN,1962,868111400.7554398,9.457358740721261,103.79665267131361,5.3203318896759555,0.0,8363578.0,50.4949317146322,3.11750599520379,0.0,0.0,0.0,Kenya,Kenya,Africa
236,LKA,1962,1434156378.600823,3.818019558044753,139.68510954499692,1.348942440143034,0.0,10267067.0,47.4954434406632,1.50357995251549,0.0,0.0,0.0,Sri Lanka,Sri Lanka,Asia
239,LSO,1962,41859983.256006695,15.331814327258101,53.346497820141806,11.835766206317004,0.0,784681.0,55.650640196462,0.0,0.0,0.0,0.0,Lesotho,Lesotho,Africa
241,LUX,1962,741509480.7962842,1.3586776709487651,2311.7988489361937,0.12467724599144958,0.0,320750.0,50.6815652239161,0.895946647339897,0.0,0.0,0.0,Luxembourg,Luxembourg,Europe
242,MAR,1962,2379611124.614415,0.0,191.220199584961,0.0,0.0,12404757.0,50.0469940684852,5.09672908138148,0.0,0.0,0.0,Morocco,Morocco,Africa
243,MDG,1962,739286907.5927778,2.2710697011123244,138.36247785567448,-0.3488728302881441,0.0,5343117.0,49.0803027521202,0.0,0.0,0.0,0.0,Madagascar,Madagascar,Africa
244,MEX,1962,15200000000.0,4.664414672512905,392.934591409938,1.2986462277170716,0.0,38683283.0,49.7388859161721,1.19898417815082,0.0,0.0,0.0,Mexico,Mexico,North America
246,MMR,1962,634528851.4791892,4.086872530438939,27.953178571507706,1.809797963543474,0.0,22699703.0,49.8952651495044,-1.61290322727254,0.0,0.0,0.0,Myanmar,Myanmar,Asia
247,MRT,1962,164271557.5620859,0.726608378640293,185.42105380070151,-2.0333346629625026,0.0,885938.0,50.4026241113938,0.0,0.0,0.0,0.0,Mauritania,Mauritania,Africa
248,MYS,1962,2001489602.1847498,6.421029609043117,240.4417570737275,3.2324071753346146,0.0,8324218.0,49.0111383435657,0.10844026784809,0.0,0.0,0.0,Malaysia,Malaysia,Asia
250,NER,1962,531736599.25046444,10.278713498899677,143.2839816598522,7.053380250965773,0.0,3711068.0,52.4772922511794,0.0,0.0,0.0,0.0,Niger,Niger,Africa
251,NGA,1962,4909399176.24033,4.102992588679854,104.85274931477667,1.9544510766535694,0.0,46821845.0,50.092220842643,5.26563234621733,0.0,0.0,0.0,Nigeria,Nigeria,Africa
252,NLD,1962,14647057370.141788,6.843507321028724,1240.6778943729407,5.3323368741413475,0.0,11805689.0,50.1573352487042,2.4311226441781,0.0,0.0,0.0,Netherlands,Netherlands,Europe
253,NOR,1962,6066976682.673636,2.813945138445419,1667.2474297782023,1.9912455187944147,0.0,3638918.0,50.1833266330195,5.27425952920732,0.0,0.0,0.0,Norway,Norway,Europe
254,NPL,1962,574091100.6956413,1.9103200307780668,54.30957568963552,-0.07156164207806626,0.0,10570716.0,49.7658342159604,0.0,0.0,0.0,0.0,Nepal,Nepal,Asia
255,NZL,1962,6077496267.762943,0.0,2448.6286332646832,0.0,0.0,2482000.0,49.7595835758278,2.68085396987461,0.0,0.0,0.0,New Zealand,New Zealand,Oceania
257,PAK,1962,4310163796.724066,4.4828586274664275,89.49333553765243,2.0944969446706523,0.0,48161841.0,46.160303548197,-0.5164622336985,0.0,0.0,0.0,Pakistan,Pakistan,Asia
258,PAN,1962,652120900.0,8.244736819974591,545.1198665205482,5.03645384368221,0.0,1196289.0,49.1707271403482,0.788002033555983,0.0,0.0,0.0,Panama,Panama,North America
259,PHL,1962,4954593071.827959,4.846294189158982,164.13557671354502,1.916292193975707,0.0,30185979.0,49.6554343988645,5.79665220101376,0.0,0.0,0.0,Philippines,Philippines,Asia
260,PNG,1962,261184041.78944668,6.374099316236226,125.41477362472122,3.9790294374339084,0.0,2082562.0,47.1301214561679,0.0,0.0,0.0,0.0,Papua New Guinea,Papua New Guinea,Oceania
262,PRT,1962,3668222357.657018,6.614447768773772,407.8528436123718,5.847863243364998,0.0,8993985.0,52.1968208859374,2.66206417934763,0.0,0.0,0.0,Portugal,Portugal,Europe
264,RWA,1962,125000008.0,11.333798368392095,40.03684927312304,8.642565809127149,0.0,3122124.0,50.4151981151293,0.0,0.0,0.0,0.0,Rwanda,Rwanda,Africa
266,SDN,1962,1329022988.505747,6.915842154382972,112.309196472168,4.140632683875083,0.0,8841338.0,49.679392417754,1.66287136567997,0.0,0.0,0.0,Sudan,Sudan,Africa
267,SEN,1962,1085475790.5911205,-0.13623536056263674,313.40212759926607,-2.9169469102318715,0.0,3463524.0,49.935672453836,0.0,0.0,0.0,0.0,Senegal,Senegal,Africa
268,SGP,1962,826239211.8175106,7.553444180522575,472.0827401539885,4.616034380597412,0.0,1750200.0,49.272582439001,0.419580419580313,0.0,0.0,0.0,Singapore,Singapore,Asia
269,SLE,1962,342872712.4183006,4.540967064276174,143.88799277619782,2.7050070041678964,0.0,2382914.0,50.9263028376181,0.0,0.0,0.0,0.0,Sierra Leone,Sierra Leone,Africa
270,SOM,1962,203531927.547229,7.076655434168842,67.33164932932947,4.3432637724635725,0.0,3022827.0,50.1929154397522,0.0,0.0,0.0,0.0,Somalia,Somalia,Africa
273,SUR,1962,116150000.0,3.9000000007305147,402.89152280161363,0.17995393613767874,0.0,288291.0,49.8007221869569,2.10084033613443,0.0,0.0,0.0,Suriname,Suriname,South America
274,SWE,1962,18667251380.074615,4.259047228326978,2468.6945890300576,3.685605012984624,0.0,7561588.0,50.0883927552889,4.76619721905823,0.0,0.0,0.0,Sweden,Sweden,Europe
275,SYC,1962,12642025.916153127,8.408581271718887,287.0447735378304,5.570492760609241,0.0,44042.0,50.2212635371033,0.0,0.0,0.0,0.0,Seychelles,Seychelles,Africa
277,TCD,1962,357635713.4193201,5.360116108939778,113.59854592477964,3.3325583054227224,0.0,3148242.0,50.6198062283649,0.0,0.0,0.0,0.0,Chad,Chad,Africa
279,TGO,1962,132237468.0768558,3.7736528319364027,77.47497750338538,2.0680679046383545,0.0,1706841.0,50.6883183612299,0.0,0.0,0.0,0.0,Togo,Togo,Africa
280,THA,1962,3308912796.934866,7.5542544478408615,117.16211354461826,4.346874725841744,0.0,28242174.0,49.9000289425311,3.69609856262894,0.0,0.0,0.0,Thailand,Thailand,Asia
283,TTO,1962,619319197.3400222,2.7424631464336215,702.5591023449548,0.8204104626595523,0.0,881519.0,49.9533192137662,2.98335256339286,0.0,0.0,0.0,Trinidad and Tobago,Trinidad and Tobago,North America
286,URY,1962,1763636363.6363637,-1.5745488500242146,680.2995183444343,-2.762439149390886,0.0,2592441.0,49.9847826816502,10.9074243811899,0.0,0.0,0.0,Uruguay,Uruguay,South America
287,USA,1962,605100000000.0,6.100000000000122,3243.8430775498828,4.480669354233584,0.0,186538000.0,50.5493796926721,1.19877334820186,3.2153459758719096,0.0,4.5,United States,United States,North America
291,ZAF,1962,9813996074.401571,6.177930850427458,560.6993944684972,3.0618994769580326,0.0,17503133.0,48.7456902715645,1.24628537807022,6.0132742755411375,0.0,6.20833333333333,South Africa,South Africa,Africa
292,ZMB,1962,693142857.1428572,-2.4908394745487072,208.56268458517584,-5.5414894436301125,0.0,3323427.0,50.5278436986881,0.0,0.0,0.0,0.0,Zambia,Zambia,Africa
293,ZWE,1962,1117601600.0,1.4344708878062846,275.9661393785042,-1.6669891902902094,0.0,4049778.0,50.550845009282,0.0,0.0,0.0,0.0,Zimbabwe,Zimbabwe,Africa
295,AUS,1963,21539843446.37495,6.216364177709181,1967.1089905365252,4.198738264561854,0.0,10950000.0,49.589328936672,0.641025641025652,3.2761668651329576,0.0,5.125,Australia,Australia,Oceania
296,AUT,1963,8374175257.730753,4.138267581570361,1167.0005324458452,3.4714661593240805,0.0,7175811.0,53.3069876686233,2.70876699499833,0.0,0.0,0.0,Austria,Austria,Europe
297,BDI,1963,232749998.0,4.135407421855746,78.94826929449927,1.9900958060750327,0.0,2948133.0,51.5249820818803,0.0,0.0,0.0,0.0,Burundi,Burundi,Africa
298,BEL,1963,14260017387.049244,4.351584281670512,1535.0237290104324,3.574353540799919,0.0,9289770.0,51.0220633208448,2.14800341332202,0.0,0.0,0.0,Belgium,Belgium,Europe
299,BEN,1963,253927697.25804955,4.730027970918798,96.25466428187204,2.9522929905285906,0.0,2638082.0,52.096978031767,0.0,0.0,0.0,0.0,Benin,Benin,Africa
300,BFA,1963,394040667.1063353,-1.2680163726918892,78.82908619237699,-2.733075015993677,0.0,4998671.0,49.4902745149661,5.57420282915096,0.0,0.0,0.0,Burkina Faso,Burkina Faso,Africa
301,BGD,1963,5319458562.5,-0.45589428993874037,96.55221002279463,-3.4054139172675804,0.0,55094115.0,48.1571380173726,0.0,0.0,0.0,0.0,Bangladesh,Bangladesh,Asia
303,BLZ,1963,33750113.750113755,4.956434194916312,341.38611144943206,2.1175931332626305,0.0,98862.0,50.2174748639518,0.0,0.0,0.0,0.0,Belize,Belize,North America
305,BOL,1963,478000000.0,6.797625776972737,121.14364671268605,4.5892856984935975,0.0,3945729.0,50.6312521716519,-0.706357214552389,0.0,0.0,0.0,Bolivia,Bolivia,South America
306,BWA,1963,38091842.8546863,5.9210450966519375,69.37886761587258,3.4877438644961103,0.0,549041.0,52.2888090324766,0.0,0.0,0.0,0.0,Botswana,Botswana,Africa
307,CAF,1963,129379123.76305042,-0.7070107522363287,72.83982885116907,-2.591561405209802,0.0,1776214.0,50.5700889645054,0.0,0.0,0.0,0.0,Central African Republic,Central African Republic,Africa
308,CAN,1963,45029988561.21245,5.3495464571364835,2374.498447648832,3.4052129167442757,0.0,18964000.0,49.6186100841785,1.62815126050428,3.5298724728769115,0.0,5.75,Canada,Canada,North America
309,CHE,1963,13063643795.788443,0.0,2294.1828473173787,0.0,0.0,5694247.0,51.3807633656419,3.44021288042955,0.0,0.0,0.0,Switzerland,Switzerland,Europe
310,CHL,1963,5591307028.360049,5.840140139907277,645.9453734620851,3.7628821010602422,0.0,8656006.0,49.8331563078861,0.0,0.0,0.0,0.0,Chile,Chile,South America
311,CHN,1963,50706614526.14723,10.299999996478661,74.31337176921488,7.622254461013412,0.0,682335000.0,48.9509034678116,0.0,0.0,0.0,0.0,China,China,Asia
313,CMR,1963,718320845.0443375,3.742550320740733,132.3481140884537,1.3786967609476903,0.0,5427511.0,51.4987809329175,0.0,0.0,0.0,0.0,Cameroon,Cameroon,Africa
315,COL,1963,4836166666.666667,3.2867075540710147,280.993494299019,0.16803033117565747,0.0,17210956.0,50.1450587637317,26.3554355250467,0.0,0.0,0.0,Colombia,Colombia,South America
316,CRI,1963,511902136.80997276,6.898923442009178,341.5761929326738,3.2175672328137637,0.0,1498647.0,49.3558523121189,2.93161847051352,0.0,0.0,0.0,Costa Rica,Costa Rica,North America
318,DOM,1963,940799900.0,6.502902633973633,258.7602226526336,3.144945525096034,0.0,3635798.0,49.8631662155048,8.57959961876623,0.0,0.0,0.0,Dominican Republic,Dominican Republic,North America
319,DZA,1963,2702982017.6380277,34.31372878028827,225.82339136841176,32.16830238443836,0.0,11969451.0,49.3176169901193,0.0,0.0,0.0,0.0,Algeria,Algeria,Africa
323,ECU,1963,1824343870.4139283,2.106368246811357,362.3803804860639,-0.8123942643828315,0.0,5034334.0,50.0382970220093,5.93950905922402,0.0,0.0,0.0,Ecuador,Ecuador,South America
325,ESP,1963,19074913947.71964,9.596498874197607,609.4873840565126,8.639492988972535,0.0,31296651.0,51.3585143170342,8.74369768409153,0.0,0.0,0.0,Spain,Spain,Europe
326,FIN,1963,6885920328.661869,3.2850996357034035,1522.319242099505,2.5574723643869106,0.0,4523309.0,51.7549577315548,4.99638188645285,0.0,0.0,0.0,Finland,Finland,Europe
327,FJI,1963,129454728.62359904,6.358771968276102,293.2920888195091,3.059947612564656,0.0,441385.0,48.5897798973685,0.0,0.0,0.0,0.0,Fiji,Fiji,Oceania
328,FRA,1963,84759195105.86928,6.233679952091791,1758.8566589774948,5.10907190628123,0.0,48189939.0,51.380804926491,4.99915289796841,0.0,0.0,0.0,France,France,Europe
329,GAB,1963,154480244.05522227,6.092435284035986,290.0536321522334,4.73030428606333,0.0,532592.0,51.0219830564485,7.15833333249996,0.0,0.0,0.0,Gabon,Gabon,Africa
330,GBR,1963,86561961812.32494,4.874383997647797,1613.4568837339225,4.092468739510608,0.0,53650000.0,51.6109828802198,2.01854355976229,0.0,2.0,0.0,United Kingdom,United Kingdom,Europe
331,GHA,1963,1549295774.6478872,4.405974199436471,207.72932373588353,1.927484005702567,0.0,7458243.0,49.2753990450566,0.0,0.0,0.0,0.0,Ghana,Ghana,Africa
332,GRC,1963,5895278024.092021,11.844867674036209,695.2286243898782,11.430812325359426,0.0,8479625.0,51.2579795902312,3.18466272791608,0.0,0.0,0.0,Greece,Greece,Europe
333,GTM,1963,1262800000.0,9.541043930548753,280.09663644485767,6.386339304309104,0.0,4508444.0,48.8980310636332,0.151450899375914,0.0,0.0,0.0,Guatemala,Guatemala,North America
334,GUY,1963,175757893.93859848,-12.27865726075315,283.15940786269516,-14.521497571291121,0.0,620703.0,50.1307388557813,0.0,0.0,0.0,0.0,Guyana,Guyana,South America
337,HND,1963,410200000.0,3.5804367075503762,180.88748639595573,0.6181480697577229,0.0,2267708.0,49.8800551040963,3.08145601867274,0.0,0.0,0.0,Honduras,Honduras,North America
339,HTI,1963,294883399.7640933,-1.8927925505704053,71.53440097521585,-3.6243398050353477,0.0,4122260.0,51.2692552143727,4.30682175435955,0.0,0.0,0.0,Haiti,Haiti,North America
345,IND,1963,48421923459.12346,5.994353261885593,101.31516498136001,3.5749010464338937,0.0,477933619.0,48.3582488889529,2.94616135685241,0.0,0.0,0.0,India,India,Asia
346,IRL,1963,2430843768.4455333,0.0,852.1353017178881,0.0,0.0,2852650.0,49.7762287236698,2.45362058668928,0.0,0.0,0.0,Ireland,Ireland,Europe
348,IRQ,1963,1978199488.7202046,0.0,255.71929877414541,0.0,0.0,7735824.0,50.5740047860448,3.95495742929742,0.0,0.0,0.0,Iraq,Iraq,Asia
349,ISL,1963,340061650.11989796,10.283382872050552,1831.7056558197173,8.337935834265181,0.0,185653.0,49.4310045971814,12.9280230755903,0.0,0.0,0.0,Iceland,Iceland,Europe
350,ISR,1963,2992333333.3333335,10.695712975142598,1257.811405352389,6.694102501892402,0.0,2379000.0,49.7157960026291,6.5811373646406,0.0,0.0,0.0,Israel,Israel,Asia
351,ITA,1963,57710743059.834145,5.609727978198137,1126.019336998247,4.842052489275233,0.0,51252000.0,51.5051925098479,7.45471822539103,0.0,0.0,0.0,Italy,Italy,Europe
352,JAM,1963,826706669.3173323,0.0,485.19408153526695,0.0,0.0,1703868.0,52.2360300211049,1.76250275391075,0.0,0.0,0.0,Jamaica,Jamaica,North America
353,JPN,1963,69498131797.33333,8.473642382793912,724.6937622245393,7.379857062833949,0.0,95900000.0,50.8640127596293,6.7069055639799,0.0,6.24984615384615,0.0,Japan,Japan,Asia
354,KEN,1963,926589349.3642603,8.778340216211845,106.53881126848415,4.605635504395053,0.0,8697200.0,50.5117854021984,0.697674418604576,0.0,0.0,0.0,Kenya,Kenya,Africa
356,LKA,1963,1240672268.907563,2.5167485942693872,117.96231158316176,0.07541945343632506,0.0,10517531.0,47.6040527002012,2.27290539996214,0.0,0.0,0.0,Sri Lanka,Sri Lanka,Asia
359,LSO,1963,47039981.184007525,10.615069994894498,58.13591894585043,7.2716195984662875,0.0,809138.0,55.5176002115832,0.0,0.0,0.0,0.0,Lesotho,Lesotho,Africa
361,LUX,1963,791140595.7727553,3.4391085403849786,2441.038555300078,2.369929232732119,0.0,324100.0,50.7129898515817,2.87632246212668,0.0,0.0,0.0,Luxembourg,Luxembourg,Europe
362,MAR,1963,2657252578.3076344,0.0,208.087371826172,0.0,0.0,12726686.0,50.0340387120418,5.69971168745222,0.0,0.0,0.0,Morocco,Morocco,Africa
363,MDG,1963,759345863.7326667,-0.9294016227903938,138.45933114172485,-3.478943274408053,0.0,5484252.0,49.1088483898989,0.0,0.0,0.0,0.0,Madagascar,Madagascar,Africa
364,MEX,1963,16960000000.0,8.106886927628906,424.1896339758689,4.5949917228114145,0.0,39982118.0,49.7507085542592,0.594055008461965,0.0,0.0,0.0,Mexico,Mexico,North America
366,MMR,1963,598998434.7229409,13.349294925141436,25.807010138172167,10.853906653435857,0.0,23210687.0,49.8891221961676,-2.68256333834103,0.0,0.0,0.0,Myanmar,Myanmar,Asia
367,MRT,1963,168186297.20410672,-1.9837675752010853,184.55847996149055,-4.710569717695236,0.0,911290.0,50.3750726991408,0.0,0.0,0.0,0.0,Mauritania,Mauritania,Africa
368,MYS,1963,2510110348.161844,7.338803526823341,292.57581846664885,4.146771074317556,0.0,8579350.0,49.032747236096,3.10525365608345,0.0,0.0,0.0,Malaysia,Malaysia,Asia
370,NER,1963,586294878.7446434,9.428229320008327,153.37205087001232,6.232746180548631,0.0,3822697.0,52.3411873868109,0.0,0.0,0.0,0.0,Niger,Niger,Africa
371,NGA,1963,5165590253.763899,8.57861891529707,108.015741558424,6.30652788991965,0.0,47822569.0,50.0859897342612,-2.69465535232731,0.0,0.0,0.0,Nigeria,Nigeria,Africa
372,NLD,1963,15891241386.290953,3.6246215304735756,1328.0366487996835,2.236631336866182,0.0,11965966.0,50.1461606743034,3.24364737396401,0.0,0.0,0.0,Netherlands,Netherlands,Europe
373,NOR,1963,6510239502.764891,3.7850430836605256,1775.5826554497855,3.0032593174179567,0.0,3666537.0,50.1868932038835,2.47161052896497,0.0,0.0,0.0,Norway,Norway,Europe
374,NPL,1963,496947904.4430329,1.8951116448191243,46.08744757402359,-0.10826705498476485,0.0,10782717.0,49.7268081875839,0.0,0.0,0.0,0.0,Nepal,Nepal,Asia
375,NZL,1963,6638937283.139627,0.0,2622.220271403597,0.0,0.0,2531800.0,49.7975611273271,1.96849850441887,0.0,0.0,0.0,New Zealand,New Zealand,Oceania
377,PAK,1963,4630827383.452332,8.688831518253266,93.88388624952903,6.125674926997576,0.0,49325050.0,46.2209972417666,1.45648844797496,0.0,0.0,0.0,Pakistan,Pakistan,Asia
378,PAN,1963,722784500.0,8.538788799398006,586.0730077104147,5.284386198643958,0.0,1233267.0,49.1937269058525,0.449887528119947,0.0,0.0,0.0,Panama,Panama,North America
379,PHL,1963,5505023238.406689,7.016265184165832,177.3313518608226,4.059425547018549,0.0,31043711.0,49.7131447976693,5.62554937008824,0.0,0.0,0.0,Philippines,Philippines,Asia
380,PNG,1963,275968044.1548871,4.072521770586306,129.6098030899958,1.7918653309029224,0.0,2129222.0,47.1346341527563,0.0,0.0,0.0,0.0,Papua New Guinea,Papua New Guinea,Oceania
382,PRT,1963,3905734459.726928,5.87370211616296,432.5117295750752,5.44729290567625,0.0,9030355.0,52.2159250500297,2.02158272759789,0.0,0.0,0.0,Portugal,Portugal,Europe
384,RWA,1963,128000000.0,-9.820444413263544,40.10890821985071,-11.775519588443757,0.0,3191311.0,50.4033295407436,0.0,0.0,0.0,0.0,Rwanda,Rwanda,Africa
386,SDN,1963,1352011494.2528737,-2.8469716807152423,111.264495849609,-5.387232992940341,0.0,9115091.0,49.6960151028662,4.68823253646181,0.0,0.0,0.0,Sudan,Sudan,Africa
387,SEN,1963,1122139861.678048,1.8644785692915775,314.9893687995735,-0.9647336517940204,0.0,3562469.0,49.8639005700822,0.0,0.0,0.0,0.0,Senegal,Senegal,Africa
388,SGP,1963,917608012.4917517,10.040173313141509,511.2022353714494,7.2937667591422155,0.0,1795000.0,49.139071645307,2.20519962859833,0.0,0.0,0.0,Singapore,Singapore,Asia
